90,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,4,4,4,4,4,4,4
90,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,4,4,4,4,4,4,4
90,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,4,4
90,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,4
90,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91
90,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91
100,101,101,101,102,91,91,91,91,82,101,101,101,101,101,101,101,101,101,101,101,90,91,91,91,92,101,101,101,90,91,91,92,101,101,101,101,101,101,91
101,101,101,101,90,91,91,91,91,92,101,101,101,101,101,101,101,101,101,101,101,100,101,101,101,102,101,101,101,90,91,91,92,101,101,101,101,101,101,101
101,101,101,101,90,91,91,91,91,92,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,90,91,91,92,101,101,101,101,101,101,101
101,101,101,101,90,91,91,91,91,92,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,100,101,101,102,101,101,101,101,101,101,101
101,101,101,101,90,91,91,91,91,92,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101
101,101,101,101,90,91,91,91,91,92,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101
101,101,101,101,90,91,91,91,91,92,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101
101,101,101,101,90,91,91,91,91,92,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101
